avg_distance_km,bag_size_kg,bags_available,bags_ordered,batch_id,buyer_type,capacity_per_day,contact,created_at,facilities_count,facility_id,facility_name,farmer_id,farmer_name,farmers_count,fruit_type,inventory_id,last_update_at,order_at,order_id,order_status,price_per_bag,price_per_kg,product_id,qty_kg,region_id,region_name,released_at,source_inventory_id,start_at,status,surplus_kg,table_type
,,,29,,Wholesaler,,,,,,,,,,,,,2025-11-01 11:00,O8531,Shipped,,,P9444,,,,,,,,,order
,,,6,,Restaurant,,,,,,,,,,,,,2025-10-31 14:00,O8532,Completed,,,P9445,,,,,,,,,order
,,,39,,Restaurant,,,,,,,,,,,,,2025-11-01 12:00,O8533,Paid,,,P9445,,,,,,,,,order
,,,21,,Wholesaler,,,,,,,,,,,,,2025-11-02 12:00,O8534,Paid,,,P9446,,,,,,,,,order
,,,34,,Consumer,,,,,,,,,,,,,2025-10-31 18:00,O8535,Completed,,,P9446,,,,,,,,,order
,,,27,,Consumer,,,,,,,,,,,,,2025-11-01 06:00,O8536,Completed,,,P9446,,,,,,,,,order
,,,45,,Restaurant,,,,,,,,,,,,,2025-10-31 10:00,O8537,Paid,,,P9446,,,,,,,,,order
,,,19,,Retailer,,,,,,,,,,,,,2025-10-21 06:00,O8538,Completed,,,P9447,,,,,,,,,order
,,,26,,Retailer,,,,,,,,,,,,,2025-10-21 15:00,O8539,Shipped,,,P9447,,,,,,,,,order
,,,48,,Consumer,,,,,,,,,,,,,2025-10-21 23:00,O8540,Completed,,,P9447,,,,,,,,,order
,,,39,,Consumer,,,,,,,,,,,,,2025-10-22 19:00,O8541,Completed,,,P9447,,,,,,,,,order
,,,26,,Wholesaler,,,,,,,,,,,,,2025-10-21 03:00,O8542,Shipped,,,P9447,,,,,,,,,order
,,,19,,Retailer,,,,,,,,,,,,,2025-11-13 13:00,O8543,Paid,,,P9448,,,,,,,,,order
,,,19,,Retailer,,,,,,,,,,,,,2025-11-14 06:00,O8544,Completed,,,P9448,,,,,,,,,order
,,,30,,Wholesaler,,,,,,,,,,,,,2025-11-11 17:00,O8545,Shipped,,,P9448,,,,,,,,,order
,,,29,,Restaurant,,,,,,,,,,,,,2025-11-14 13:00,O8546,Completed,,,P9449,,,,,,,,,order
,,,6,,Restaurant,,,,,,,,,,,,,2025-11-14 04:00,O8547,Completed,,,P9449,,,,,,,,,order
,,,21,,Restaurant,,,,,,,,,,,,,2025-11-12 14:00,O8548,Paid,,,P9449,,,,,,,,,order
,,,45,,Retailer,,,,,,,,,,,,,2025-11-14 07:00,O8549,Completed,,,P9449,,,,,,,,,order
,,,35,,Retailer,,,,,,,,,,,,,2025-11-12 11:00,O8550,Completed,,,P9450,,,,,,,,,order
,,,17,,Consumer,,,,,,,,,,,,,2025-11-13 08:00,O8551,Shipped,,,P9450,,,,,,,,,order
,,,7,,Consumer,,,,,,,,,,,,,2025-11-04 17:00,O8552,Pending,,,P9451,,,,,,,,,order
,,,30,,Restaurant,,,,,,,,,,,,,2025-11-04 12:00,O8553,Paid,,,P9451,,,,,,,,,order
,,,34,,Consumer,,,,,,,,,,,,,2025-11-04 12:00,O8554,Paid,,,P9451,,,,,,,,,order
,,,11,,Restaurant,,,,,,,,,,,,,2025-11-03 17:00,O8555,Paid,,,P9451,,,,,,,,,order
,,,31,,Retailer,,,,,,,,,,,,,2025-10-23 02:00,O8556,Shipped,,,P9452,,,,,,,,,order
,,,20,,Restaurant,,,,,,,,,,,,,2025-10-22 16:00,O8557,Completed,,,P9452,,,,,,,,,order
,,,7,,Consumer,,,,,,,,,,,,,2025-10-21 17:00,O8558,Pending,,,P9452,,,,,,,,,order
,,,23,,Retailer,,,,,,,,,,,,,2025-10-20 18:00,O8559,Cancelled,,,P9453,,,,,,,,,order
,,,27,,Retailer,,,,,,,,,,,,,2025-10-22 08:00,O8560,Paid,,,P9453,,,,,,,,,order
,,,40,,Wholesaler,,,,,,,,,,,,,2025-10-20 23:00,O8561,Pending,,,P9454,,,,,,,,,order
,,,5,,Consumer,,,,,,,,,,,,,2025-10-20 23:00,O8562,Paid,,,P9454,,,,,,,,,order
,,,37,,Wholesaler,,,,,,,,,,,,,2025-10-22 03:00,O8563,Shipped,,,P9454,,,,,,,,,order
,,,15,,Wholesaler,,,,,,,,,,,,,2025-10-22 01:00,O8564,Completed,,,P9454,,,,,,,,,order
,,,31,,Wholesaler,,,,,,,,,,,,,2025-10-22 00:00,O8565,Pending,,,P9454,,,,,,,,,order
,,,22,,Consumer,,,,,,,,,,,,,2025-10-26 03:00,O8566,Shipped,,,P9455,,,,,,,,,order
,,,9,,Restaurant,,,,,,,,,,,,,2025-10-26 08:00,O8567,Shipped,,,P9455,,,,,,,,,order
,,,13,,Wholesaler,,,,,,,,,,,,,2025-10-26 08:00,O8568,Shipped,,,P9455,,,,,,,,,order
,,,16,,Restaurant,,,,,,,,,,,,,2025-10-26 05:00,O8569,Completed,,,P9455,,,,,,,,,order
,,,10,,Retailer,,,,,,,,,,,,,2025-10-26 03:00,O8570,Shipped,,,P9455,,,,,,,,,order
,,,49,,Retailer,,,,,,,,,,,,,2025-10-26 07:00,O8571,Shipped,,,P9456,,,,,,,,,order
,,,13,,Retailer,,,,,,,,,,,,,2025-10-24 13:00,O8572,Completed,,,P9456,,,,,,,,,order
,,,14,,Consumer,,,,,,,,,,,,,2025-10-26 12:00,O8573,Completed,,,P9457,,,,,,,,,order
,,,19,,Consumer,,,,,,,,,,,,,2025-10-25 19:00,O8574,Pending,,,P9457,,,,,,,,,order
,,,15,,Consumer,,,,,,,,,,,,,2025-11-15 20:00,O8575,Completed,,,P9458,,,,,,,,,order
,,,5,,Retailer,,,,,,,,,,,,,2025-11-18 01:00,O8576,Paid,,,P9458,,,,,,,,,order
,,,32,,Retailer,,,,,,,,,,,,,2025-11-16 11:00,O8577,Completed,,,P9459,,,,,,,,,order
,,,23,,Wholesaler,,,,,,,,,,,,,2025-11-18 06:00,O8578,Paid,,,P9459,,,,,,,,,order
,,,29,,Consumer,,,,,,,,,,,,,2025-11-18 02:00,O8579,Completed,,,P9459,,,,,,,,,order
,,,49,,Wholesaler,,,,,,,,,,,,,2025-11-16 16:00,O8580,Cancelled,,,P9460,,,,,,,,,order
,,,33,,Restaurant,,,,,,,,,,,,,2025-11-17 20:00,O8581,Completed,,,P9460,,,,,,,,,order
,,,46,,Consumer,,,,,,,,,,,,,2025-11-15 12:00,O8582,Shipped,,,P9460,,,,,,,,,order
,,,28,,Restaurant,,,,,,,,,,,,,2025-11-16 09:00,O8583,Completed,,,P9460,,,,,,,,,order
,,,23,,Consumer,,,,,,,,,,,,,2025-11-15 20:00,O8584,Paid,,,P9460,,,,,,,,,order
,,,50,,Consumer,,,,,,,,,,,,,2025-10-30 13:00,O8585,Shipped,,,P9461,,,,,,,,,order
,,,17,,Consumer,,,,,,,,,,,,,2025-10-30 16:00,O8586,Completed,,,P9461,,,,,,,,,order
,,,43,,Restaurant,,,,,,,,,,,,,2025-10-30 00:00,O8587,Paid,,,P9461,,,,,,,,,order
,,,8,,Retailer,,,,,,,,,,,,,2025-10-30 01:00,O8588,Shipped,,,P9462,,,,,,,,,order
,,,38,,Wholesaler,,,,,,,,,,,,,2025-10-31 09:00,O8589,Paid,,,P9462,,,,,,,,,order
,,,18,,Restaurant,,,,,,,,,,,,,2025-10-31 07:00,O8590,Completed,,,P9463,,,,,,,,,order
,,,6,,Wholesaler,,,,,,,,,,,,,2025-10-31 08:00,O8591,Shipped,,,P9463,,,,,,,,,order
,,,38,,Consumer,,,,,,,,,,,,,2025-10-31 06:00,O8592,Completed,,,P9463,,,,,,,,,order
,,,10,,Restaurant,,,,,,,,,,,,,2025-10-30 13:00,O8593,Shipped,,,P9464,,,,,,,,,order
,,,16,,Restaurant,,,,,,,,,,,,,2025-10-31 19:00,O8594,Cancelled,,,P9464,,,,,,,,,order
,,,12,,Retailer,,,,,,,,,,,,,2025-10-29 15:00,O8595,Paid,,,P9464,,,,,,,,,order
,,,9,,Wholesaler,,,,,,,,,,,,,2025-10-31 13:00,O8596,Completed,,,P9465,,,,,,,,,order
,,,17,,Consumer,,,,,,,,,,,,,2025-10-31 18:00,O8597,Completed,,,P9465,,,,,,,,,order
,,,8,,Consumer,,,,,,,,,,,,,2025-10-31 18:00,O8598,Shipped,,,P9465,,,,,,,,,order
,,,19,,Consumer,,,,,,,,,,,,,2025-10-31 08:00,O8599,Cancelled,,,P9465,,,,,,,,,order
,,,34,,Wholesaler,,,,,,,,,,,,,2025-11-07 06:00,O8600,Completed,,,P9466,,,,,,,,,order
,,,18,,Retailer,,,,,,,,,,,,,2025-11-07 04:00,O8601,Completed,,,P9466,,,,,,,,,order
,,,16,,Wholesaler,,,,,,,,,,,,,2025-11-07 08:00,O8602,Paid,,,P9467,,,,,,,,,order
,,,15,,Restaurant,,,,,,,,,,,,,2025-11-08 11:00,O8603,Cancelled,,,P9467,,,,,,,,,order
,,,47,,Restaurant,,,,,,,,,,,,,2025-11-06 14:00,O8604,Completed,,,P9467,,,,,,,,,order
,,,20,,Consumer,,,,,,,,,,,,,2025-11-06 23:00,O8605,Completed,,,P9467,,,,,,,,,order
,,,25,,Consumer,,,,,,,,,,,,,2025-11-08 09:00,O8606,Completed,,,P9468,,,,,,,,,order
,,,25,,Restaurant,,,,,,,,,,,,,2025-11-08 17:00,O8607,Completed,,,P9468,,,,,,,,,order
,,,31,,Wholesaler,,,,,,,,,,,,,2025-11-09 13:00,O8608,Paid,,,P9468,,,,,,,,,order
,,,10,,Consumer,,,,,,,,,,,,,2025-11-03 10:00,O8609,Completed,,,P9469,,,,,,,,,order
,,,5,,Restaurant,,,,,,,,,,,,,2025-11-03 06:00,O8610,Completed,,,P9469,,,,,,,,,order
,,,23,,Retailer,,,,,,,,,,,,,2025-11-04 12:00,O8611,Completed,,,P9469,,,,,,,,,order
,,,33,,Retailer,,,,,,,,,,,,,2025-11-04 05:00,O8612,Completed,,,P9470,,,,,,,,,order
,,,16,,Retailer,,,,,,,,,,,,,2025-11-04 05:00,O8613,Completed,,,P9470,,,,,,,,,order
,,,15,,Wholesaler,,,,,,,,,,,,,2025-11-03 04:00,O8614,Pending,,,P9470,,,,,,,,,order
,,,12,,Consumer,,,,,,,,,,,,,2025-10-20 02:00,O8615,Paid,,,P9471,,,,,,,,,order
,,,42,,Consumer,,,,,,,,,,,,,2025-10-21 03:00,O8616,Cancelled,,,P9471,,,,,,,,,order
,,,13,,Consumer,,,,,,,,,,,,,2025-10-18 21:00,O8617,Paid,,,P9471,,,,,,,,,order
,,,28,,Consumer,,,,,,,,,,,,,2025-10-18 15:00,O8618,Shipped,,,P9471,,,,,,,,,order
,,,16,,Restaurant,,,,,,,,,,,,,2025-10-18 14:00,O8619,Pending,,,P9471,,,,,,,,,order
,,,24,,Wholesaler,,,,,,,,,,,,,2025-10-20 20:00,O8620,Completed,,,P9472,,,,,,,,,order
,,,16,,Restaurant,,,,,,,,,,,,,2025-10-20 08:00,O8621,Completed,,,P9472,,,,,,,,,order
,,,10,,Wholesaler,,,,,,,,,,,,,2025-10-21 05:00,O8622,Paid,,,P9472,,,,,,,,,order
,,,6,,Consumer,,,,,,,,,,,,,2025-10-18 14:00,O8623,Completed,,,P9472,,,,,,,,,order
,,,5,,Consumer,,,,,,,,,,,,,2025-10-19 23:00,O8624,Paid,,,P9472,,,,,,,,,order
,,,46,,Retailer,,,,,,,,,,,,,2025-10-20 02:00,O8625,Pending,,,P9473,,,,,,,,,order
,,,34,,Consumer,,,,,,,,,,,,,2025-10-19 05:00,O8626,Pending,,,P9473,,,,,,,,,order
,,,41,,Retailer,,,,,,,,,,,,,2025-10-18 20:00,O8627,Completed,,,P9473,,,,,,,,,order
,,,14,,Restaurant,,,,,,,,,,,,,2025-10-19 06:00,O8628,Completed,,,P9473,,,,,,,,,order
,,,47,,Consumer,,,,,,,,,,,,,2025-10-19 23:00,O8629,Pending,,,P9473,,,,,,,,,order
,,,22,,Consumer,,,,,,,,,,,,,2025-10-23 07:00,O8630,Completed,,,P9474,,,,,,,,,order
,,,8,,Retailer,,,,,,,,,,,,,2025-10-21 15:00,O8631,Completed,,,P9474,,,,,,,,,order
,,,41,,Retailer,,,,,,,,,,,,,2025-10-23 02:00,O8632,Shipped,,,P9474,,,,,,,,,order
,,,18,,Retailer,,,,,,,,,,,,,2025-10-23 05:00,O8633,Completed,,,P9474,,,,,,,,,order
,,,43,,Wholesaler,,,,,,,,,,,,,2025-10-21 08:00,O8634,Cancelled,,,P9474,,,,,,,,,order
,,,45,,Retailer,,,,,,,,,,,,,2025-11-06 16:00,O8635,Paid,,,P9475,,,,,,,,,order
,,,18,,Wholesaler,,,,,,,,,,,,,2025-11-08 07:00,O8636,Paid,,,P9475,,,,,,,,,order
,,,13,,Retailer,,,,,,,,,,,,,2025-11-06 08:00,O8637,Pending,,,P9476,,,,,,,,,order
,,,12,,Consumer,,,,,,,,,,,,,2025-11-06 10:00,O8638,Shipped,,,P9476,,,,,,,,,order
,,,16,,Wholesaler,,,,,,,,,,,,,2025-11-06 01:00,O8639,Pending,,,P9476,,,,,,,,,order
,,,13,,Wholesaler,,,,,,,,,,,,,2025-11-08 16:00,O8640,Completed,,,P9476,,,,,,,,,order
,,,20,,Retailer,,,,,,,,,,,,,2025-11-07 00:00,O8641,Paid,,,P9476,,,,,,,,,order
,,,41,,Restaurant,,,,,,,,,,,,,2025-11-13 08:00,O8642,Paid,,,P9477,,,,,,,,,order
,,,18,,Wholesaler,,,,,,,,,,,,,2025-11-12 06:00,O8643,Shipped,,,P9477,,,,,,,,,order
,,,46,,Retailer,,,,,,,,,,,,,2025-11-12 22:00,O8644,Completed,,,P9477,,,,,,,,,order
,,,14,,Consumer,,,,,,,,,,,,,2025-11-12 20:00,O8645,Completed,,,P9477,,,,,,,,,order
,,,10,,Wholesaler,,,,,,,,,,,,,2025-11-14 07:00,O8646,Paid,,,P9478,,,,,,,,,order
,,,45,,Retailer,,,,,,,,,,,,,2025-11-13 03:00,O8647,Shipped,,,P9478,,,,,,,,,order
,,,13,,Wholesaler,,,,,,,,,,,,,2025-11-12 20:00,O8648,Paid,,,P9479,,,,,,,,,order
,,,13,,Restaurant,,,,,,,,,,,,,2025-11-12 08:00,O8649,Pending,,,P9479,,,,,,,,,order
,,,27,,Retailer,,,,,,,,,,,,,2025-11-11 16:00,O8650,Completed,,,P9479,,,,,,,,,order
,,,18,,Consumer,,,,,,,,,,,,,2025-11-13 04:00,O8651,Completed,,,P9479,,,,,,,,,order
,,,6,,Wholesaler,,,,,,,,,,,,,2025-11-08 04:00,O8652,Completed,,,P9480,,,,,,,,,order
,,,12,,Wholesaler,,,,,,,,,,,,,2025-11-07 23:00,O8653,Paid,,,P9480,,,,,,,,,order
,,,27,,Restaurant,,,,,,,,,,,,,2025-11-09 20:00,O8654,Shipped,,,P9480,,,,,,,,,order
,,,29,,Consumer,,,,,,,,,,,,,2025-11-07 15:00,O8655,Paid,,,P9480,,,,,,,,,order
,,,6,,Consumer,,,,,,,,,,,,,2025-11-07 08:00,O8656,Paid,,,P9480,,,,,,,,,order
,,,14,,Wholesaler,,,,,,,,,,,,,2025-11-07 05:00,O8657,Cancelled,,,P9481,,,,,,,,,order
,,,12,,Wholesaler,,,,,,,,,,,,,2025-11-07 19:00,O8658,Shipped,,,P9481,,,,,,,,,order
,,,40,,Consumer,,,,,,,,,,,,,2025-11-04 20:00,O8659,Shipped,,,P9482,,,,,,,,,order
,,,43,,Retailer,,,,,,,,,,,,,2025-11-06 21:00,O8660,Completed,,,P9482,,,,,,,,,order
,,,32,,Wholesaler,,,,,,,,,,,,,2025-11-04 15:00,O8661,Shipped,,,P9482,,,,,,,,,order
,,,9,,Retailer,,,,,,,,,,,,,2025-11-06 01:00,O8662,Paid,,,P9483,,,,,,,,,order
,,,15,,Retailer,,,,,,,,,,,,,2025-11-05 09:00,O8663,Paid,,,P9483,,,,,,,,,order
,,,12,,Retailer,,,,,,,,,,,,,2025-11-06 01:00,O8664,Completed,,,P9483,,,,,,,,,order
,,,8,,Wholesaler,,,,,,,,,,,,,2025-11-06 11:00,O8665,Paid,,,P9484,,,,,,,,,order
,,,36,,Restaurant,,,,,,,,,,,,,2025-11-06 22:00,O8666,Completed,,,P9484,,,,,,,,,order
,,,32,,Retailer,,,,,,,,,,,,,2025-11-06 04:00,O8667,Completed,,,P9484,,,,,,,,,order
,,,33,,Restaurant,,,,,,,,,,,,,2025-10-29 08:00,O8668,Completed,,,P9485,,,,,,,,,order
,,,23,,Consumer,,,,,,,,,,,,,2025-10-28 10:00,O8669,Shipped,,,P9485,,,,,,,,,order
,,,21,,Consumer,,,,,,,,,,,,,2025-10-28 01:00,O8670,Shipped,,,P9485,,,,,,,,,order
,,,21,,Retailer,,,,,,,,,,,,,2025-10-27 12:00,O8671,Shipped,,,P9485,,,,,,,,,order
,,,8,,Retailer,,,,,,,,,,,,,2025-11-05 08:00,O8672,Completed,,,P9486,,,,,,,,,order
,,,7,,Consumer,,,,,,,,,,,,,2025-11-04 19:00,O8673,Paid,,,P9486,,,,,,,,,order
,,,33,,Wholesaler,,,,,,,,,,,,,2025-11-03 02:00,O8674,Shipped,,,P9487,,,,,,,,,order
,,,15,,Retailer,,,,,,,,,,,,,2025-11-02 20:00,O8675,Shipped,,,P9487,,,,,,,,,order
,,,16,,Retailer,,,,,,,,,,,,,2025-11-03 09:00,O8676,Shipped,,,P9488,,,,,,,,,order
,,,8,,Wholesaler,,,,,,,,,,,,,2025-11-02 22:00,O8677,Cancelled,,,P9488,,,,,,,,,order
,,,17,,Wholesaler,,,,,,,,,,,,,2025-11-09 05:00,O8678,Shipped,,,P9489,,,,,,,,,order
,,,11,,Consumer,,,,,,,,,,,,,2025-11-09 12:00,O8679,Paid,,,P9489,,,,,,,,,order
,,,7,,Restaurant,,,,,,,,,,,,,2025-11-08 13:00,O8680,Cancelled,,,P9490,,,,,,,,,order
,,,21,,Restaurant,,,,,,,,,,,,,2025-11-09 15:00,O8681,Cancelled,,,P9490,,,,,,,,,order
,,,11,,Retailer,,,,,,,,,,,,,2025-11-07 23:00,O8682,Completed,,,P9490,,,,,,,,,order
,,,11,,Consumer,,,,,,,,,,,,,2025-11-09 08:00,O8683,Pending,,,P9490,,,,,,,,,order
,,,39,,Wholesaler,,,,,,,,,,,,,2025-11-14 07:00,O8684,Completed,,,P9491,,,,,,,,,order
,,,32,,Wholesaler,,,,,,,,,,,,,2025-11-13 18:00,O8685,Completed,,,P9491,,,,,,,,,order
,,,6,,Retailer,,,,,,,,,,,,,2025-11-15 09:00,O8686,Paid,,,P9491,,,,,,,,,order
,,,26,,Wholesaler,,,,,,,,,,,,,2025-11-13 11:00,O8687,Paid,,,P9491,,,,,,,,,order
,,,33,,Wholesaler,,,,,,,,,,,,,2025-11-02 10:00,O8688,Completed,,,P9492,,,,,,,,,order
,,,32,,Restaurant,,,,,,,,,,,,,2025-10-31 13:00,O8689,Completed,,,P9492,,,,,,,,,order
,,,42,,Consumer,,,,,,,,,,,,,2025-11-01 09:00,O8690,Pending,,,P9492,,,,,,,,,order
,,,6,,Wholesaler,,,,,,,,,,,,,2025-11-03 19:00,O8691,Pending,,,P9493,,,,,,,,,order
,,,31,,Restaurant,,,,,,,,,,,,,2025-11-04 00:00,O8692,Shipped,,,P9493,,,,,,,,,order
,,,45,,Retailer,,,,,,,,,,,,,2025-11-02 17:00,O8693,Completed,,,P9493,,,,,,,,,order
,,,8,,Wholesaler,,,,,,,,,,,,,2025-11-04 23:00,O8694,Shipped,,,P9493,,,,,,,,,order
,,,12,,Retailer,,,,,,,,,,,,,2025-11-02 13:00,O8695,Completed,,,P9493,,,,,,,,,order
,,,42,,Retailer,,,,,,,,,,,,,2025-11-05 07:00,O8696,Paid,,,P9494,,,,,,,,,order
,,,50,,Retailer,,,,,,,,,,,,,2025-11-03 19:00,O8697,Completed,,,P9494,,,,,,,,,order
,,,25,,Restaurant,,,,,,,,,,,,,2025-11-02 17:00,O8698,Paid,,,P9494,,,,,,,,,order
,,,16,,Retailer,,,,,,,,,,,,,2025-11-05 01:00,O8699,Pending,,,P9494,,,,,,,,,order
,,,46,,Wholesaler,,,,,,,,,,,,,2025-11-10 19:00,O8700,Completed,,,P9495,,,,,,,,,order
,,,43,,Consumer,,,,,,,,,,,,,2025-11-10 19:00,O8701,Shipped,,,P9495,,,,,,,,,order
,,,46,,Wholesaler,,,,,,,,,,,,,2025-11-10 15:00,O8702,Pending,,,P9495,,,,,,,,,order
,,,48,,Wholesaler,,,,,,,,,,,,,2025-11-10 09:00,O8703,Paid,,,P9495,,,,,,,,,order
,,,11,,Retailer,,,,,,,,,,,,,2025-10-26 13:00,O8704,Shipped,,,P9496,,,,,,,,,order
,,,14,,Retailer,,,,,,,,,,,,,2025-10-26 01:00,O8705,Paid,,,P9496,,,,,,,,,order
,,,36,,Consumer,,,,,,,,,,,,,2025-10-25 23:00,O8706,Shipped,,,P9496,,,,,,,,,order
,,,19,,Wholesaler,,,,,,,,,,,,,2025-10-26 06:00,O8707,Completed,,,P9496,,,,,,,,,order
,,,11,,Restaurant,,,,,,,,,,,,,2025-10-27 06:00,O8708,Completed,,,P9497,,,,,,,,,order
,,,23,,Wholesaler,,,,,,,,,,,,,2025-10-25 03:00,O8709,Completed,,,P9497,,,,,,,,,order
,,,30,,Consumer,,,,,,,,,,,,,2025-10-25 22:00,O8710,Pending,,,P9497,,,,,,,,,order
,,,9,,Retailer,,,,,,,,,,,,,2025-10-27 00:00,O8711,Pending,,,P9498,,,,,,,,,order
,,,19,,Consumer,,,,,,,,,,,,,2025-10-27 10:00,O8712,Completed,,,P9498,,,,,,,,,order
,,,8,,Consumer,,,,,,,,,,,,,2025-10-24 20:00,O8713,Pending,,,P9498,,,,,,,,,order
,,,5,,Retailer,,,,,,,,,,,,,2025-10-25 22:00,O8714,Completed,,,P9498,,,,,,,,,order
,,,7,,Wholesaler,,,,,,,,,,,,,2025-10-27 06:00,O8715,Paid,,,P9498,,,,,,,,,order
,,,12,,Retailer,,,,,,,,,,,,,2025-11-01 01:00,O8716,Pending,,,P9499,,,,,,,,,order
,,,39,,Retailer,,,,,,,,,,,,,2025-10-31 06:00,O8717,Shipped,,,P9499,,,,,,,,,order
,,,9,,Restaurant,,,,,,,,,,,,,2025-10-31 20:00,O8718,Cancelled,,,P9499,,,,,,,,,order
,,,39,,Wholesaler,,,,,,,,,,,,,2025-10-30 08:00,O8719,Paid,,,P9500,,,,,,,,,order
,,,27,,Wholesaler,,,,,,,,,,,,,2025-10-30 22:00,O8720,Shipped,,,P9500,,,,,,,,,order
,,,37,,Consumer,,,,,,,,,,,,,2025-10-29 18:00,O8721,Shipped,,,P9500,,,,,,,,,order
,,,8,,Retailer,,,,,,,,,,,,,2025-10-31 02:00,O8722,Completed,,,P9500,,,,,,,,,order
,,,35,,Consumer,,,,,,,,,,,,,2025-10-30 04:00,O8723,Paid,,,P9501,,,,,,,,,order
,,,17,,Restaurant,,,,,,,,,,,,,2025-10-30 03:00,O8724,Shipped,,,P9501,,,,,,,,,order
,,,30,,Consumer,,,,,,,,,,,,,2025-10-30 03:00,O8725,Pending,,,P9501,,,,,,,,,order
,,,37,,Consumer,,,,,,,,,,,,,2025-10-31 03:00,O8726,Completed,,,P9501,,,,,,,,,order
,,,32,,Consumer,,,,,,,,,,,,,2025-11-01 09:00,O8727,Completed,,,P9501,,,,,,,,,order
,,,30,,Retailer,,,,,,,,,,,,,2025-10-20 20:00,O8728,Completed,,,P9502,,,,,,,,,order
,,,22,,Consumer,,,,,,,,,,,,,2025-10-20 04:00,O8729,Pending,,,P9502,,,,,,,,,order
,,,50,,Wholesaler,,,,,,,,,,,,,2025-10-18 18:00,O8730,Paid,,,P9502,,,,,,,,,order
,,,12,,Wholesaler,,,,,,,,,,,,,2025-10-18 12:00,O8731,Shipped,,,P9502,,,,,,,,,order
,,,40,,Wholesaler,,,,,,,,,,,,,2025-10-19 05:00,O8732,Completed,,,P9502,,,,,,,,,order
,,,15,,Consumer,,,,,,,,,,,,,2025-11-02 04:00,O8733,Completed,,,P9503,,,,,,,,,order
,,,10,,Retailer,,,,,,,,,,,,,2025-11-01 03:00,O8734,Completed,,,P9503,,,,,,,,,order
,,,17,,Consumer,,,,,,,,,,,,,2025-11-01 08:00,O8735,Completed,,,P9503,,,,,,,,,order
,,,9,,Restaurant,,,,,,,,,,,,,2025-11-01 11:00,O8736,Completed,,,P9503,,,,,,,,,order
,,,8,,Wholesaler,,,,,,,,,,,,,2025-10-31 15:00,O8737,Shipped,,,P9504,,,,,,,,,order
,,,5,,Restaurant,,,,,,,,,,,,,2025-11-01 23:00,O8738,Paid,,,P9504,,,,,,,,,order
,,,6,,Consumer,,,,,,,,,,,,,2025-10-30 07:00,O8739,Pending,,,P9504,,,,,,,,,order
,,,9,,Consumer,,,,,,,,,,,,,2025-11-01 07:00,O8740,Paid,,,P9504,,,,,,,,,order
,,,6,,Consumer,,,,,,,,,,,,,2025-11-01 03:00,O8741,Cancelled,,,P9504,,,,,,,,,order
,,,13,,Retailer,,,,,,,,,,,,,2025-10-30 22:00,O8742,Shipped,,,P9505,,,,,,,,,order
,,,21,,Restaurant,,,,,,,,,,,,,2025-10-31 10:00,O8743,Cancelled,,,P9505,,,,,,,,,order
,,,22,,Consumer,,,,,,,,,,,,,2025-11-01 22:00,O8744,Shipped,,,P9505,,,,,,,,,order
,,,24,,Consumer,,,,,,,,,,,,,2025-11-01 13:00,O8745,Pending,,,P9505,,,,,,,,,order
,,,13,,Wholesaler,,,,,,,,,,,,,2025-10-31 01:00,O8746,Shipped,,,P9505,,,,,,,,,order
,,,32,,Retailer,,,,,,,,,,,,,2025-10-17 16:00,O8747,Pending,,,P9506,,,,,,,,,order
,,,24,,Consumer,,,,,,,,,,,,,2025-10-17 22:00,O8748,Pending,,,P9506,,,,,,,,,order
,,,26,,Consumer,,,,,,,,,,,,,2025-10-18 04:00,O8749,Completed,,,P9507,,,,,,,,,order
,,,27,,Consumer,,,,,,,,,,,,,2025-10-18 13:00,O8750,Shipped,,,P9507,,,,,,,,,order
,,,20,,Restaurant,,,,,,,,,,,,,2025-10-17 08:00,O8751,Completed,,,P9507,,,,,,,,,order
,,,10,,Restaurant,,,,,,,,,,,,,2025-10-17 13:00,O8752,Cancelled,,,P9507,,,,,,,,,order
,,,8,,Consumer,,,,,,,,,,,,,2025-11-08 11:00,O8753,Shipped,,,P9508,,,,,,,,,order
,,,16,,Restaurant,,,,,,,,,,,,,2025-11-09 20:00,O8754,Completed,,,P9508,,,,,,,,,order
,,,20,,Retailer,,,,,,,,,,,,,2025-11-09 00:00,O8755,Paid,,,P9508,,,,,,,,,order
,,,18,,Consumer,,,,,,,,,,,,,2025-11-08 13:00,O8756,Paid,,,P9508,,,,,,,,,order
,,,22,,Wholesaler,,,,,,,,,,,,,2025-11-10 14:00,O8757,Pending,,,P9509,,,,,,,,,order
,,,9,,Retailer,,,,,,,,,,,,,2025-11-10 22:00,O8758,Shipped,,,P9509,,,,,,,,,order
,,,38,,Retailer,,,,,,,,,,,,,2025-11-09 18:00,O8759,Paid,,,P9509,,,,,,,,,order
,,,39,,Wholesaler,,,,,,,,,,,,,2025-11-08 09:00,O8760,Shipped,,,P9509,,,,,,,,,order
,,,40,,Retailer,,,,,,,,,,,,,2025-11-03 08:00,O8761,Paid,,,P9510,,,,,,,,,order
,,,33,,Retailer,,,,,,,,,,,,,2025-11-04 16:00,O8762,Paid,,,P9510,,,,,,,,,order
,,,19,,Wholesaler,,,,,,,,,,,,,2025-11-02 21:00,O8763,Completed,,,P9510,,,,,,,,,order
,,,45,,Wholesaler,,,,,,,,,,,,,2025-11-03 07:00,O8764,Shipped,,,P9510,,,,,,,,,order
